, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges
6791927, (67b ORN left) [] #6791927,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,3790004,1096,ORN,9
3058132, (DPlal simple bilateral 2 right) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15676016,718,,9
12279941, (BLAl_I-X 3 left) [*BLAl_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17328632,536,,9
17360076,MB2IN-141 (DPlal simple bilateral e left) [*DPlal1-3_ant_l akira] #17360076,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15655801,942,,9
17732270, (CM4-dm Switcheroo 3 left) [*CM4-dm_l akira] #17732270,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,6125806,991,,9
8582134,MB2IN-144,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8469124,284,,9
10287315, (DALv1 contralateral 3 right; Tel-like 9?) [*DALv1_r akira] #10287315,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5865628,169,,9
10240382, (CM13 hook 3 left) [*CM13_lat_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5895651,390,,9
10238739, (CM13 hook 1 left; CMa 7 to loVP; CM13 lat 7_left) [*CM13_med_l akira] #10238739,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5893912,389,,9
4401350,MBON-g1 (MBE15a left) [*DALv23_l akira] #4401350,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,4598363,89,,9
7168356, (Weird PN to LH left) [*BAlc post_l akira] #7168356,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11714576,208,,9
4414184,DAN-j1 (MBE1d right) [*DALcm12-m_r akira] #4414184,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,R,4414163,95,DAN,9
12422355, (CM13 horseshoe 1 right) [*CM13_med_r akira] #12422355,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8810141,297,,9
12452356, (BAlc post ascending 2 left) [*BAlc post_l akira] #12452356,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6250655,560,,9
13003574, (BAmv12 spearhead right) [*BAmv12_dor_r akira] #13003574,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16547252,804,,9
8227502, (DPMpl12 Giraffe 1 right ) [*DPMpl12_r akira] #8227502,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4991243,121,,9
17732334, (DPMl descending ipsi left) [DPMl_l] #17732334,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,16347786,994,,9
17728695, (BAlp_ant ascending left) [*BAlp_ant_l akira] #17728695,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10367190,971,,9
9348984, (BLVa hook 1 left) [*BLVa34_l akira] #9348984,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2772093,332,,9
11157622, (BAmd1 PN 1 left) [*BAmd1_l akira] #11157622,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17036160,482,,9
17328580, (BAla34 bilateral 2 right) [*BAla34_r akira] #17328580,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16434560,775,,9
11986594, (I of GPhN left (ipsilateral PN to LH)) [*BAlc post_l akira] #11986594,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6218461,1079,,9
16693923, (BLP12 hook 1 left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654967,829,,9
17740547, (DPMpl12 Girraffe 2 left) [*DPMpl12_l akira] #17740547,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,13580849,998,,9
17362538, (BLVa_t ascending medial 1 right) [*BLVa_t_r akira] #17362538,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17086412,881,,9
10918898,MB2ON-67 (ML_left) [*DPMpm2_l akira] #10918898,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4228105,451,,9
10915553, (CM4-dm Switcheroo 1 left) [*CM4-dm_l akira] #10915553,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11905911,450,,9
5937084,KC (KC65;_42a left) [Lineage MBNB C left] #5937084,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,8850802,173,1claw,9
17380345, (CM4 Bridle right) [*CM4-vm_r akira] #17380345,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,20139548,1070,,9
17659014, (PVM21-like 2 right) [*CM4-dm_r akira] #17659014,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16713227,830,,9
4337398,FB2IN-13,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,17280216,912,,9
13358515, (MIXED brancher right) [*BLAl_r akira] #13358515,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5577650,138,,9
13242252, (MIXED looper right) [*CPb_r akira] #13242252,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12420377,556,,9
3928574, (CA-LP-2_left2) [*ncc_d_l akira] #3928574,O_dSEZ;O_CA-LP,O_dSEZ;O_CA-LP,FALSE,FALSE,FALSE,TRUE,L,5890323,53,,9
17466463, (CM13 hook 2 right; CM13 lat 16 - Uncertain At Gap) [*CM13_lat_r akira] #17466463,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20421224,1076,,9
15571194,APL (MBE12 left) [*BLVa34_l akira] #15571194,APL,APL,FALSE,FALSE,FALSE,TRUE,L,3234817,696,,9
19929273, (BLP34 looper 1 left) [*BLP34_l akira] #19929273,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20479959,1069,,9
17223685, (DPMpm1 1 DN? left) [*DPMpm1_l akira] #17223685,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8880781,907,,9
5503982, (BLVa_t ascending medial 3 right) [*BLVa_t_r akira] #5503982,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8347907,276,,9
17360286, (DALv1 contralateral 1 left) [*DALv1_l akira] #17360286,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17360225,947,,9
9103710, (BLVp1 bilateral 1 right; Tel-like 1 BPL bilateral; BLVp1 6) [*BLVp1_r akira] #9103710,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14270761,626,,9
9291437, (DPMpm2 2 right) [*DPMpm2_r akira] #9291437,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16474159,789,,9
9252296,FB2IN-10,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4201555,331,,8
12509506, (BLA ipsilateral left) [*BLAd-vm_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16841026,567,,8
16434824, (BAla34 ascending 3 left) [*BAla34_l akira] #16434824,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17355860,776,,8
8068173,KC (LON KC right) [Lineage MBNB C right] #8068173,KC,KC-3claw,FALSE,FALSE,FALSE,TRUE,R,8262372,267,3claw,8
7563413, (Maxillary Nerve LN 1 right) [*BAlc post_r akira] #7563413,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12882387,588,,8
15674269,FFN-10,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,12389097,553,,8
11639192, (contra-vine 2 left) [unknown lineage] #11639192,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10059655,502,,8
14437742,mPN (spruce left) [*BAla12_l akira] #14437742,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,3806652,635,,8
8262302,KC (KC21) [Lineage MBNB C left] #8262302,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,5051342,266,1claw,8
7571966,MB2ON-218 (CPe contralateral descending right; CPe3/pep asc cand Right; CP1 d 4) [*CPe_r akira] #7571966,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,15639294,715,,8
14755393, (DALv1 contralateral 4 right) [*DALv1_r akira] #14755393,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360266,945,,8
7864823,59a PN (59a PN left) [*BAmv3_l akira] #7864823,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8245014,231,,8
11891098, (BAla34 bilateral 4 right (defect?)) [*BAla34_r akira] #11891098,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14638686,651,,8
10865025,FFN-39,O_dSEZ;FFN,O_dSEZ;FFN,FALSE,TRUE,TRUE,TRUE,L,4116174,443,,8
12000033, (BAmas12 SEZ descending left; Another SOG PN left) [*BAmas12_dor_l akira] #12000033,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9750356,526,,8
7786053,KC (KC34) [Lineage MBNB A right] #7786053,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,R,16629788,817,1claw,8
7719547, (63a ORN right) [] #7719547,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,3158543,1095,ORN,8
15365184, (CPd descending ipsilateral left) [*CPd_l akira] #15365184,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5512988,674,,8
9796812,KC (KC90) [Lineage MBNB A right] #9796812,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,R,16977881,869,1claw,8
10459723,_IPC 2 (IPC 2 left) [*Dilp_l akira] #10459723,O_IPC,O_IPC,FALSE,FALSE,FALSE,TRUE,L,2852273,407,,8
16345627, (UNK contralateral 2 left) [unknown lineage] #16345627,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16671014,758,,8
9521722, (UNK brancher 3 right) [*DPLc_post_lat_r akira] #9521722,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20172310,1072,,8
16087799, (LN4;left) [*BLAd-OL_l akira] #16087799,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2775707,743,,8
8347907, (BLVa_t ascending medial 3 left) [*BLVa_t_l akira] #8347907,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5503982,276,,8
8124177, (pOLP;right) [*OLP_r] #8124177,vPN,vPN,FALSE,FALSE,FALSE,TRUE,R,9940382,372,,8
9436520, (DPLc PDL_left) [*DPLc_post_lat_l akira] #9436520,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20536322,343,,8
16630264,KC (KC25) [Lineage MBNB A left] #16630264,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,5836163,818,1claw,8
16444758, (MB2ON-205 like left) [*DPLc_post_med_l akira] #16444758,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17762417,783,,8
3347708,KC (KC2) [Lineage MBNB A right] #3347708,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,R,4412315,94,1claw,8
20139548, (CM4 Bridle left) [*CM4-dm_l akira] #20139548,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17380345,1070,,8
17360254, (AB left; DALv1 L Lineage - Downstream A00c) [*DALv1_l akira] #17360254,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,4393350,943,,8
3595837, (DPMm1 Brain descending into VNC right) [*DPMm1_r akira] #3595837,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10716080,428,,8
16547292, (BAmv12_dor loop left) [*BAmv12_dor_l akira] #16547292,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,15732497,808,,8
3598000, (DPMm1 Brain descending into VNC 2 right) [*DPMm1_r akira] #3598000,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10728318,429,,8
17379298, (CM4 sparse descending right; CM4 dor ant 6 DNs_JMpair17) [*CM4-dm_r akira] #17379298,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10018150,379,,8
16928740, (DALcm12-v descending left) [*DALcm12-v_l akira] #16928740,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,15560623,852,,8
16961482, (DALv1 contralateral 2 left) [*DALv1_l akira] #16961482,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10403609,868,,8
16629788,KC (KC34) [Lineage MBNB A left] #16629788,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,7786053,817,1claw,8
17587710, (BAla34 large span neuron right) [*BAla34_r akira] #17587710,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16431065,773,,8
2775943, (LN3;right) [*BLAd-OL_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8118929,257,,8
17587726, (BAmv12 descending 2 right) [*BAmv12_ven_r akira] #17587726,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18305433,1029,,8
17025508, (DPM descending thin right; WB_DPMl R) [*DPMl12_post_r akira] #17025508,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,20556072,1077,,8
6252764, (BAlc post lat lat 6 AL right) [*BAlc post_r akira] #6252764,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15608355,708,,8
18149325, (DALv1 5 left) [*DALv1_l akira] #18149325,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14757050,1027,,8
6219445, (UNK anterior basal 1 right; post lat ven #7 neuron 6219446 right) [unknown lineage] #6219445,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,9842383,369,,8
17654519, (BAlp descending 3 right) [*BAlp_ant_r akira,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,7439913,217,,8
17736755, (UNK descending 2 left) [unknown lineage] #17736755,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,15964206,997,,8
3944330, (Output of PC Hugin left) [*BAmd1_l akira] #3944330,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,15732050,56,,8
17658602, (BLP12 bilateral horseshoe 3 right) [*BLP12_r akira] #17658602,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20379247,1075,,8
17356442, (valentine neuron left) [*BAla34_l akira] #17356442,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16443509,925,,8
17359111, (BAmas12_dor SEZ descending left) [*BAmas12_dor_l akira] #17359111,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,16316973,932,,8
17658978, (CPf descending 1 right) [*CPf_r akira] #17658978,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,5680013,144,,8
2921933, (V1: possible PVL005 - 3 Right) [*BLVa34_r akira] #2921933,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,4570270,104,,8
16959698, (CPa 2-like left) [*CPa_l akira] #16959698,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17658907,867,,8
2659504, (CM4-dm horseshoe 1 right) [*CM4-dm_r akira] #2659504,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15629759,712,,8
2505266, (CP contralateral right; helper-gap neuron down_oct) [*CPf_r akira] #2505266,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19881737,1066,,8
4230739,KC (KC13) [Lineage MBNB A right] #4230739,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,R,14898816,663,1claw,8
7198338,24a PN (24a PN left) [*BAmv3_l akira] #7198338,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8245869,210,,8
5816138, (DALcm12 fork right; DALcm12 v ap 2 ) [*DALcm12-v_r akira] #5816138,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15516413,684,,8
1679034, (UNK brain ascending left) [unknown lineage] #1679034,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14374534,4,,7
3954014, (22c ORN right) [] #3954014,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,40045,1083,ORN,7
15669682, (BLVp1 hook 3 left) [*BLVp1_l akira] #15669682,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17658672,717,,7
5856647,MB2IN-131,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11841664,519,,7
15586914, (BLVp1 hook 2 left) [*BLVp1_l akira] #15586914,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16176721,699,,7
12252572, (BLAv12 hook 1 left) [*BLAv12_post_l akira] #12252572,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16651566,533,,7
15639294,MB2ON-218 (CPe contralateral descending left; CPobPm4 is CPe3/pep asc cand Left) [*CPe_l akira] #15639294,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,7571966,715,,7
15592096,DAN-c1 (MBE4g left) [*CPb_l akira] #15592096,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,L,16240569,705,DAN,7
17729020, (Ipsiphone lineage bilateral left) [unknown lineage] #17729020,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15684934,976,,7
17776982, (DPMpl12 double descending left) [*DPMpl12_l akira] #17776982,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,6554358,1003,,7
13580849, (DPMpl12 Giraffe 2 right ) [*DPMpl12_r akira] #13580849,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17740547,998,,7
8942413, (BLVa34 hook right) [*BLVa34_r akira] #8942413,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11286854,491,,7
15676016, (DPlal simple bilateral 2 left) [*DPlal1-3_ant_l akira] #15676016,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3058132,718,,7
4127944, (BLP34 looper 2 right) [*BLP34_r akira] #4127944,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3819859,45,,7
8159396, (BAla12 descending 1 right) [*BAla12_r akira] #8159396,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3539170,39,,7
16937799, (BLP12 bilateral horseshoe 1 left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654991,857,,7
17729410, (BLVa34 small ipsi 1 left) [*BLVa34_l akira] #17729410,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1141813,983,,7
8821758, (BLVa34 small ipsi 2 right; BLVa34 a 5) [*BLVa34_r akira] #8821758,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729424,984,,7
3928652, (CA-LP-1_left) [*ncc_d_l akira] #3928652,O_dSEZ;O_CA-LP,O_dSEZ;O_CA-LP,FALSE,FALSE,FALSE,TRUE,L,12704360,54,,7
16950354, (DALd descending 3 right; DALd_r 12) [*DALd_r akira] #16950354,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,19361427,1059,,7
17656886, (UNK descending to T1 right) [*DPMpl12_r akira] #17656886,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17732256,990,,7
12704360, (CA-LP-1_right) [*ncc_d_r akira] #12704360,O_dSEZ;O_CA-LP,O_dSEZ;O_CA-LP,FALSE,FALSE,FALSE,TRUE,R,3928652,54,,7
12654063, (UNK ipsilateral 2 left) [unknown lineage] #12654063,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10986253,575,,7
3848843, (BLVp1 bilateral descending right; DP1 of GPhN right (ipsilateral PN to bilateral LH); BLVp1 4) [*BLVp1_r akira] #3848843,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,19101351,1053,,7
16675987, (DPMl_ant_ven descending 2 left) [*DPMl_ant_ven_l akira] #16675987,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,13646473,824,,7
3650006, (PN of GPhN to LH (left)) [*BAla34_l akira] #3650006,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15829660,41,,7
9971209, (MIXED crinkled left; Down to Multi PNs) [BLD5/6_l akira] #9971209,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8812078,375,,7
10018150, (CM4 sparse descending left) [*CM4-dm_l akira] #10018150,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17379298,379,,7
2775707, (LN4;right) [*BLAd-OL_r akira] #2775707,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16087799,743,,7
10160250,MB2ON-164,O_dSEZ,O_dSEZ,FALSE,TRUE,TRUE,TRUE,L,3450751,383,,7
17352470, (DPMpl12 Brain into SEZ? right) [*DPMpl12_r akira] #17352470,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7338309,214,,7
2611805, (1a ORN left) [] #2611805,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,2582391,1082,ORN,7
14756000, (BAla34 hairy ascending left) [*BAla34_l akira] #14756000,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13634759,658,,7
3046503, (IPC 7 left) [*Dilp_l akira] #3046503,O_IPC,O_IPC,FALSE,FALSE,FALSE,TRUE,L,2355126,28,,7
17105977, (BLVp1 local left) [*BLVp1_l akira] #17105977,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8970595,886,,7
7092417,47a&33b PN (47a & 33b PN left) [*BAmv3_l akira] #7092417,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8246750,205,,7
15096548, (BLAv12_lat pointer 2 left) [*BLAv12_lat_l akira] #15096548,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13841523,671,,7
16547252, (BAmv12 spearhead left) [*BAmv12_dor_l akira] #16547252,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13003574,804,,7
4917442, (DALcm12 v ap 12 wrong asc branch) [*DALcm12-v_r akira] #4917442,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15512408,682,,7
5704424, (UNK basal left) [*BLVp1_l akira] #5704424,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3166745,151,,7
6702943, (BAmd2 contralateral descending 1 right) [*BAmd2_v_r akira] #6702943,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,16561224,812,,7
5730322, (BAmv12 fork right) [*BAmv12_ven_r akira] #5730322,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16544712,799,,7
11362589, (DPMpl3 contralateral right; DPMpl3 4 MEF ant and comm subGC) [*DPMpl3_r akira] #11362589,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15028907,668,,7
11876076, (BAlp4 ascending 2 left) [*BAlp4_l akira] #11876076,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15674282,522,,7
5778133, (BLP34 posterior ventral ipsilateral neuron left) [*BLP34_l akira] #5778133,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4127905,168,,7
17036160, (BAmd1 PN 1 right) [*BAmd1_r akira] #17036160,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,11157622,482,,7
3771794, (49a ORN left) [] #3771794,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,7658146,1093,ORN,7
3768025, (30a ORN left) [] #3768025,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,2584838,1085,ORN,7
5744502, (PVC_left) [*BLP34_l akira] #5744502,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1805406,155,,7
6623049, (MIXED forked left) [*BLVa12_l akira] #6623049,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654634,187,,7
13535387, (DH44 3 right) [*Dilp_r akira] #13535387,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10563755,415,,6
13833814, (BAmas12_dor descending 2 left) [*BAmas12_dor_l akira] #13833814,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16316981,609,,6
869360, (SEZ cup right) [*BAmas12_ven_r akira] #869360,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17359133,933,,6
17355745, (BAla12 descending 3 left) [*BAla12_l akira] #17355745,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16158918,923,,6
4523584, (DMS 1 left) [*Dilp_l akira] #4523584,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2659386,102,,6
5322337, (Maxillary Nerve LN 2 left) [*BAlc post_l akira] #5322337,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6219781,132,,6
17655000, (BLP12 bilateral horseshoe 2 right) [*BLP12_r akira] #17655000,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8142831,259,,6
4412315,KC (KC2/24) [Lineage MBNB A left] #4412315,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,3347708,94,1claw,6
17360030, (DPlal simple bilateral 4 left) [*DPlal1-3_ant_l akira] #17360030,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15636411,937,,6
17654973, (BLP12 hook 2 right) [*BLP12_r akira] #17654973,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729347,982,,6
4311586,CN-36,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,2628785,18,,6
17850822, (BAlp4 ascending 4 right) [*BAlp4_r akira] #17850822,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14723506,655,,6
13370624, (DALv1 bilateral 1 left) [*DALv1_l akira] #13370624,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,14756440,597,,6
3450751,MB2ON-164,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,10160250,383,,6
3762317, (Input from both Munin 3,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,3729496,42,,6
19785305, (UNK brancher 5 left) [*DPLc_post_med_l akira] #19785305,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9094797,1063,,6
3716797, (45a ORN left) [] #3716797,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,3963891,1090,ORN,6
10959064, (BAla34 Ipsilateral Hook right) [*BAla34_r akira] #10959064,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5080991,124,,6
10766722, (DPMpm2 small arc left) [*DPMpm2_l akira] #10766722,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16450562,436,,6
3539170, (BAla12 descending 1 left) [*BAla12_l akira] #3539170,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8159396,39,,6
3511996, (94a & 94b ORN left) [] #3511996,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,3958234,1101,ORN,6
10563755, (DH44 3 left) [*Dilp_l akira] #10563755,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13535387,415,,6
3813723, (45b ORN right) [] #3813723,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,5090549,1091,ORN,6
20981350, (Neuron 20981351 no cell body) [unknown lineage] #20981350,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8715940,1073,,6
3166745, (UNK basal right; DL-LH_cand2) [*BLVa34_r akira] #3166745,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5704424,151,,6
2357110, (IPC 6 right) [*Dilp_r akira] #2357110,O_IPC,O_IPC,FALSE,FALSE,FALSE,TRUE,R,4506509,101,,6
2557644, (BAla34 ventral cluster 1 right) [*BAla34_r akira] #2557644,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17356454,927,,6
2571761, (83a ORN right) [] #2571761,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,3547397,1099,ORN,6
2628785,CN-36,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,4311586,18,,6
10167116, (BAla34 ventral cluster 4 right) [*BAla34_r akira] #10167116,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17814107,1009,,6
3774568, (82a ORN left) [] #3774568,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,3980315,1098,ORN,6
19010160, (CPf descending ipsilateral right) [*CPf_r akira] #19010160,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,5690425,149,,6
17728605, (sneak left) [*BAlc post_l akira] #17728605,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16463097,969,,6
17321919, (DPMl Sloppy left) [*DPMl_ant_dor_l akira] #17321919,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,4215611,917,,6
