, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges,n_asym_out_edges,n_asym_in_edges
17247877, (neu1_right) [unknown lineage] #17247877,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9429085,342,,13,6,7
17937123, (ASB LH Interneuron right) [*DPLm2_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16544485,798,,13,5,8
17165711,CN-8,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,15668309,716,,13,8,5
5091874,FB2IN-15,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,9287906,125,,13,11,2
16636860, (DPLl a 1 left) [*DPLl_l akira] #16636860,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11623145,821,,13,3,10
16671014, (UNK contralateral 2 right) [unknown lineage] #16671014,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16345627,758,,13,1,12
4785242, (AF3 thermo 3rd left) [*DPLm2_l akira] #4785242,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2935198,116,,13,3,10
4228105,MB2ON-67 (ML_right) [*DPMpm2_r akira] #4228105,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10918898,451,,13,5,8
17047087,MB2IN-209 (S2: DPLam r 5_left ) [*DPLam_l akira] #17047087,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7431625,877,,13,4,9
16709072, (BAmd1 contralateral 1 right) [*BAmd1_r akira] #16709072,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9714476,360,,13,2,11
17022668, (DPMm2 descending left) [*DPMm2_l akira] #17022668,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12474164,875,,13,3,10
16742642, (DPLam hook left) [*DPLam_l akira] #16742642,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8546775,831,,13,3,10
16758011,MB2IN-122,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4408369,91,,13,8,5
4408369,MB2IN-122,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16758011,91,,13,12,1
18098174,FFN-23,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,16385470,764,,13,7,6
4591713, (LAL bilateral coordination right; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9) [*CM4-dm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14999928,666,,13,2,11
4680995,LH-10 (LH bilateral axon 3_left) [*BLAv12_post_l akira] #4680995,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17806341,111,,13,13,0
17306107, (CM4 contralateral 2 left) [*CM4-vm_l akira] #17306107,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6111289,915,,13,7,6
5164129, (BAmv12 local neuron right) [*BAmv12_ven_r akira] #5164129,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16545264,803,,13,11,2
5167842, (BAmv12 looper 3 right) [*BAmv12_dor_r akira] #5167842,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,16547287,807,,13,8,5
17360038, (DPlal outer bilateral 1 left) [*DPlal1-3_lat_l akira] #17360038,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17378483,939,,13,6,7
16442113,FFN-3,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,3814175,779,,13,2,11
16444548, (crab-1 left) [*DPLc5_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7807684,780,,13,3,10
3043970, (SLO_left) [*DPMl_ant_ven_l akira] #3043970,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16181130,26,,13,5,8
17361566, (BLAv12 1 right) [*BLAv12_ant_r akira] #17361566,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17513284,963,,13,4,9
17804729, (BLVp1 bilateral 6 left) [*BLVp1_l akira] #17804729,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11050498,1005,,13,10,3
17806341,LH-10 (LH bilateral axon 3_right) [*BLAv12_post_r akira] #17806341,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4680995,111,,13,11,2
19101351, (BLVp1 bilateral descending left) [*BLVp1_l akira] #19101351,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3848843,1053,,13,12,1
19132527, (BLAl_I-X 2 right) [*BLAl_r akira] #19132527,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16433696,774,,13,2,11
18220289, (DPLp_right) [*DPLp_r akira] #18220289,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14450919,636,,13,6,7
17360022, (DPlal Curvy left) [*DPlal1-3_lat_l akira] #17360022,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9565674,936,,13,4,9
5500958, (Coaster (NPF) 2 right) [*DPMpl12_r akira] #5500958,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,7335439,213,,13,0,13
5480553,FB-4,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,10202724,384,,13,12,1
18292832,LH-27 (US2: BLP12 b 4_right) [*BLP12_r akira] #18292832,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14461238,638,,13,1,12
20343986, (BLDc A00c pointer left) [BLAd_l akira] #20343986,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2881070,1074,,13,11,2
17813499, (DALcl12 vv 11 right) [*DALcl12-v_l akira] #17813499,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10785260,1008,,13,5,8
18232369, (Dorsal contralateral 1 right) [*DPMl_ant_ven_r akira] #18232369,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16340977,756,,13,8,5
3913629,CN-29,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12498338,565,,13,10,3
6317793,MB2IN-172 (DPLc1 Descending R) [*DPMl_ant_ven_r akira] #6317793,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,3044500,27,,13,3,10
9527333,FB2IN-19,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,13210358,353,,13,4,9
9739780, (BLDc pointer left) [*BLDc_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3182103,361,,13,7,6
15605297, (DALcl12 v d 4 R) [*DALcl12-v_r akira] #15605297,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17340955,919,,13,6,7
14241490,MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16924423,624,,13,5,8
7005145, (CP descending contralateral 2 left) [*CPe_l akira] #7005145,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,7590264,193,,13,3,10
10947427, (Telegoro-like 2 R) [*BLVp1_r akira] #10947427,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,5764924,165,,13,1,12
8184598,MB2ON-3 (BI ; NI_right) [*CPf_r akira] #8184598,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16464284,786,,13,7,6
8939384, (BLP34 bilateral 3 right) [*BLP34_r akira] #8939384,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18058644,1018,,13,2,11
9507904,FFN-29,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,12325227,544,,13,3,10
8912726,MB2ON-116 (BK1;DALcl12 v d 20_right) [*DALcl12-v_r akira] #8912726,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15524629,688,,13,3,10
8247451,45a PN (45a PN right) [*BAmv3_r akira] #8247451,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7852250,230,,13,12,1
6653450, (DALcl12 l vv 6) [*DALcl12-v_r akira] #6653450,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17109286,888,,13,3,10
13966828, (Magic wand left (AF11)) [*DPLl_l akira] #13966828,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3707204,613,,13,3,10
15684934, (Ipsiphone lineage bilateral right) [*BLAv12_ant_r akira] #15684934,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729020,976,,13,7,6
15718981, (Nag left) [*BAla34_l akira] #15718981,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1591270,721,,13,13,0
10842099, (SLQ2_left) [*DALv1_l akira] #10842099,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10882750,442,,13,13,0
9565674, (DPlal Curvy right) [*DPlal1-3_lat_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360022,936,,13,6,7
10758204,MB2ON-61 (CA ; DPMpm1 1_left) [*DPMpm1_l akira] #10758204,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2650887,434,,13,7,6
15736398,MB2ON-113 (BK: DALcl12 v d 19_right) [*DALcl12-v_r akira] #15736398,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15612283,710,,13,3,10
7025831, (DALcm12 v ap 1 left) [*DALcm12-v_l akira] #7025831,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5782947,196,,13,5,8
11022546, (DPMpl12 Hook 2 left) [*DPMpl12_l akira] #11022546,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17663944,470,,13,6,7
12279909, (BLAl F neuron 2 left) [*BLAl_l akira] #12279909,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8471817,535,,13,5,8
7982307, (CPf descending ipsilateral-like right) [*CPf_r akira] #7982307,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5763407,164,,13,0,13
14999928, (LAL bilateral coordination left) [*CM4-vm_l akira] #14999928,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4591713,666,,13,5,8
11687072, (CPb pointer 1 left) [*CPbl_l akira] #11687072,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18425189,504,,13,4,9
11356523,MB2IN-133,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12364717,547,,13,6,7
11717030, (BLP12 descending 1 left; dpn_left_1304_11) [*BLP12_l akira] #11717030,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,9606496,510,,13,0,13
9078240,MB2ON-196 (AW ; Left At Gap With Soma) [*CPbl_l akira] #9078240,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7688300,317,,13,3,10
7590264, (CP descending contralateral 2 right) [*CPe_r akira] #7590264,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,7005145,193,,13,1,12
11853038,MB2IN-143 (BAmas SOG MBE2_l left) [unknown lineage] #11853038,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12842593,520,,13,13,0
7574701,FB-40,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,5681132,145,,13,6,7
11081239, (AF: DPLal BPL-to-medial_right) [*DPLal1-3_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17732031,987,,13,9,4
11905911, (CM4-dm Switcheroo 1 right; CM4 dor ant 12 DNs) [*CM4-dm_r akira] #11905911,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10915553,450,,13,0,13
11279244,49a PN (49a PN right) [*BAmv3_r akira] #11279244,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7515491,219,,13,10,3
14621584, (BAla34 bilateral 3 left) [*BAla34_l akira] #14621584,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17355864,650,,13,10,3
14604028,85c PN (85c PN right) [*BAmv3_r akira] #14604028,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,4354933,80,,13,13,0
14540633,CN-54,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,4473922,644,,13,5,8
9039416,MB2IN-148 (ni loopy right) [ni-neurons MB_r akira] #9039416,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14981128,664,,13,4,9
9037152, (DALcl12 vv 5) [*DALcl12-v_r akira] #9037152,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17110024,890,,13,7,6
10716080, (DPMm1 Brain descending into VNC left) [*DPMm1_l akira] #10716080,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,3595837,428,,13,0,13
14914182, (CPa medial bilateral 1 right) [*BLP34_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10842047,441,,13,1,12
13167730, (BAla12 ascending 1 right) [*BAla12_r akira] #13167730,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12500843,566,,13,10,3
10167078,MB2IN-194,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,R,2568465,15,multi,13,13,0
12935696,MB2ON-234 (BZ ; CM4 dor pos 2 right) [*CM4-dm_r akira] #12935696,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16753901,832,,13,7,6
10339991,MB2ON-75 (DPMpm1 3_right) [*DPMpm1_r akira] #10339991,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17373283,951,,13,2,11
16095576, (DPL Lander-like left) [*DPLm2_l akira] #16095576,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20370716,746,,13,5,8
12948470,Thermo PN 1 (PVL005 1 left) [*BLVa34_l akira] #12948470,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9275210,591,,13,7,6
13718916,MB2ON-114 (DALcl12 v d 2 left) [*DALcl12-v_l akira] #13718916,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15673454,602,,13,3,10
5936935, (CM4 horseshoe right; DPMpl3 a 3 MEF CPMneuron 5936936) [*DPMpl3_r akira] #5936935,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5902352,172,,13,6,7
16045758, (BLP12 claw 2 left) [*BLP12_l akira] #16045758,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10684539,740,,13,8,5
13722516, (BLAv12 2 right) [*BLAv12_ant_r akira] #13722516,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16141217,749,,13,4,9
16026677,MB2ON-133 (BP_left) [*BAlp_ant_l akira] #16026677,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14495367,739,,13,9,4
12866697,MB2ON-92 (CC ; DPLm post 1_left) [*DPLc5_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11465297,584,,13,3,10
5855343, (CM13 tall ipsilateral right) [*CM13_lat_r akira] #5855343,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5689639,148,,13,6,7
13645610, (DPMl Skis right) [*DPMl_ant_ven_r akira] #13645610,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16676038,825,,13,4,9
13589251,33a PN (33a PN right) [*BAlp4_r akira] #13589251,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,8021456,247,,13,11,2
10367190, (BAlp_ant ascending right) [*BAlp_ant_r akira] #10367190,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17728695,971,,13,11,2
8801736, (Stirrups left) [*DPMl_ant_dor_l akira] #8801736,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6049565,294,,13,2,11
13411445,MB2ON-201 (DPMm1_2 right ipsi cross-layer CC) [*DPMm1_r akira] #13411445,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10596949,419,,13,5,8
10059655, (contra-vine 2 right) [unknown lineage] #10059655,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11639192,502,,13,2,11
12667895,MB2IN-165 (Hairbrush_left ) [*DPLp_l akira] #12667895,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17425996,576,,13,11,2
16316916,FFN-37,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,5592307,754,,13,13,0
8370111,MB2IN-135,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10323628,395,,13,9,4
8809171, (lasso-top 3 left) [*BAlp_ant_l akira] #8809171,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18187865,296,,13,8,5
16318521,MB2IN-109,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12478620,563,,12,12,0
14539753,MB2IN-213,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,12962772,643,,12,10,2
14588375, (UNK contralateral descending right) [unknown lineage] #14588375,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,18058793,1019,,12,2,10
2667980, (DPMm1 horseshoe 2 right) [*DPMm1_r akira] #2667980,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10568310,416,,12,1,11
3913620,CN-7,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9409359,337,,12,6,6
17244655, (AF3 left) [*DPLm2_l akira] #17244655,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17360593,909,,12,10,2
17591687, (3rd Thermo - to peduncle #2 right) [*DPLc_post_lat_r akira] #17591687,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9201911,322,,12,4,8
2667061,FFN-2,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,11011058,465,,12,4,8
14501257, (Lure-3 right) [*BAmv12_dor_r akira] #14501257,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16545179,802,,12,10,2
8052161,FB2IN-14,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4152272,251,,12,6,6
7910624,MBON-q1 (MBE2as left) [*BLAv12_post_l akira] #7910624,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,7897469,237,,12,2,10
16852589, (DALcm v 6; DALcm12 m lat 3 left (probably)) [*DALcm12-m_l akira] #16852589,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6610913,844,,12,6,6
11934107, (I1 left (ipsilat PN to bilateral LH)) [*BAlc post_l akira] #11934107,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3844961,524,,12,11,1
14762026, (DALl1 11 right) [*DALl1_r akira] #14762026,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9481869,347,,12,5,7
13028455, (DALv23 LAL 1 left) [unknown lineage] #13028455,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4390116,592,,12,4,8
4514494,CN-57,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,8078096,253,,12,5,7
14617508,CN-55,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14680483,649,,12,10,2
8709865, (BLAv12_ant descending 1 right) [*BLAv12_ant_r akira] #8709865,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16931001,853,,12,5,7
8034919,CN-16,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12299621,539,,12,5,7
12935706, (BAlp_ant bilateral left) [*BAlp_ant_l akira] #12935706,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5805651,590,,12,3,9
11908619,MB2ON-34 (DALcl12 v d 5 Left) [*DALcl12-v_l akira] #11908619,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8318813,523,,12,2,10
9064208,FB-32,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,5934511,315,,12,7,5
2911847, (DPlal simple bilateral 3 right; BPL to lateral bilateral right) [*DPLal1-3_r akira] #2911847,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10714526,427,,12,12,0
13405613, (inner bridge 1 right) [*DPLc_post_lat_r akira] #13405613,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12293334,538,,12,5,7
4067286,CN-53,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10875625,446,,12,9,3
4144377,FB-43,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,5870071,170,,12,7,5
12325227,FFN-29,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,9507904,544,,12,6,6
8995807, (BAla34 ascending 4 right) [*BAla34_r akira] #8995807,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16435325,777,,12,8,4
3149791, (telephone-related right) [*BAla34_r akira] #3149791,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10922928,454,,12,10,2
8877158,MBON-a1 (MBE7a left) [*CPb_l akira] #8877158,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,10163418,302,,12,9,3
3543931,MB2IN-142 (BAmas SOG MBE1_l (acbiliblo (left))) [*BAmas12_dor_l akira] #3543931,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13795090,40,,12,12,0
17359501, (BAmd descending left) [*BAmd1_l akira] #17359501,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,13763548,934,,12,0,12
17379360, (PVM21-like 1 right; CM4 dor med_r; CM4 dor ant 7 DNs) [*CM4-dm_r akira] #17379360,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10018161,380,,12,1,11
12842593,MB2IN-143 (BAmas SOG MBE2_l right) [unknown lineage] #12842593,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11853038,520,,12,12,0
3620633,MB2IN-206 (Pre-goro3 right) [*DPMl_ant_dor_r akira] #3620633,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,3946166,65,,12,10,2
12474815, (CPf contralateral 2 right) [*CPf_r akira] #12474815,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20151537,1071,,12,6,6
8254894,Unknown PN 2 (PN in Olfactory Bundle 2 right) [*BAmv3_r akira] #8254894,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8012953,246,,12,12,0
17173922,MB2IN-171 (DALv3 ring1_right (LAL neuron)) [*DALv3_r akira] #17173922,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16561284,813,,12,8,4
8270683, (nc2;right) [*BLAd-OL_r akira] #8270683,vPN,vPN,FALSE,FALSE,FALSE,TRUE,R,8340950,273,,12,11,1
8838927,FFN-32,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,17107661,299,,12,12,0
12587013,CN-65,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9015568,570,,12,4,8
17360262, (DALv1_PB2_left) [*DALv1_l akira] #17360262,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14758420,944,,12,0,12
13763548, (BAmd descending right) [*BAmd2_v_r akira] #13763548,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17359501,934,,12,0,12
17165755, (UNK contralateral descending 2 left) [unknown lineage] #17165755,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,13727202,897,,12,8,4
13863331,CN-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,15766806,725,,12,5,7
17728781, (BAlp4 ascending 5 left) [*BAlp4_l akira] #17728781,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13644685,974,,12,10,2
17380092, (DPLl a 2 right) [*DPLl_r akira] #17380092,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4398543,87,,12,3,9
17177419,MB2ON-68 (EV_left) [*CM13_med_l akira] #17177419,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4227880,905,,12,5,7
14338439, (BLDc A00c pointer 2 left) [BLAd_l akira] #14338439,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8805777,632,,12,6,6
8111135,Vision PN 1 (nc1;left) [*BLAd-OL_l akira] #8111135,vPN,vPN,FALSE,FALSE,FALSE,TRUE,L,7555968,255,,12,12,0
3814635, (MN_AN iACT PN right) [*BAlp_ant_r akira] #3814635,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18740553,1046,,12,11,1
3158085, (AF5: Short-presynaptic-D-1L) [*DPLc_post_lat_r akira] #3158085,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2597151,16,,12,2,10
12364717,MB2IN-133,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11356523,547,,12,9,3
8132513,MB2IN-132,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9965610,374,,12,11,1
8142831, (BLP12 bilateral horseshoe 2 left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17655000,259,,12,4,8
8471817, (BLAl F neuron 2 right) [*BLAl_r akira] #8471817,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12279909,535,,12,6,6
4311241, (CM4 dor med_r; CM4 dor ant 3 to LAL right) [*CM4-dm_r akira] #4311241,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9961098,373,,12,7,5
17177005,FB2IN-5,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,8019816,903,,12,6,6
17053270,MB2IN-216 (LAL to VNC up to A6_left) [*BAmv12_dor_l akira] #17053270,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5319633,878,,12,2,10
12420898, (BAmv12 looper 2 left) [*BAmv12_dor_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5162462,557,,12,7,5
12425856,MB2IN-166 (Projection neuron LH) [*BAlp_ant_l akira] #12425856,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13173311,559,,12,12,0
17176911,CN-63,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4575178,902,,12,6,6
5764924, (Telegoro-like 2 L) [*BLVp1_l akira] #5764924,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,10947427,165,,12,1,11
17326218,MB2IN-167 (PL: Pair 1_down pvl09_right) [*BLVa34_r akira] #17326218,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4664256,109,,12,11,1
10875178,MB2ON-48 (PZ_right) [*BLP34_r akira] #10875178,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10880408,447,,12,7,5
9753494, (CM13 bilateral 2 right; ASB Baba Yaga 9753494) [*CM13_lat_r akira] #9753494,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18023286,1015,,12,2,10
9753418, (LH-LN2_right) [*BLP34_r akira] #9753418,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5769582,167,,12,6,6
17913199,MB2IN-139,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11003551,459,,12,5,7
6699205,MBON-d2 (MBE30 right) [*BAmd2_d_r akira] #6699205,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,15810983,729,,12,11,1
16547281, (Lure-2 left) [*BAmv12_dor_l akira] #16547281,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13722900,806,,12,6,6
15985265, (BLD interneuron left) [*BLDc_l akira] #15985265,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17827115,734,,12,5,7
5689639, (CM13 tall ipsilateral left) [*CM13_lat_l akira] #5689639,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5855343,148,,12,3,9
16434560, (BAla34 bilateral 2 left) [*BAla34_l akira] #16434560,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17328580,775,,12,5,7
5708994, (BLAvm potential PN left) [*BLAv12_post_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654617,152,,12,10,2
7130033,MB2IN-64 (Brain into VNC) [*DPMpl12_l akira] #7130033,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5996485,207,,12,2,10
7005184, (CP1 d 1 left) [*CPf_l akira] #7005184,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,7569260,194,,12,1,11
19166349, (BAla12 ascending 2 left) [*BAla12_l akira] #19166349,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13242336,1054,,12,12,0
11004239,CN-33,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8069478,462,,12,10,2
19156025,MB2ON-233 (Brain looper right) [*BAmv12_dor_r akira] #19156025,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4274518,76,,12,7,5
17847543,FFN-31,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,12670738,577,,12,10,2
16422744, (BAlp4 ascending 3 left) [*BAlp4_l akira] #16422744,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15589591,769,,12,9,3
